symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,section,product,unit,month_production,month_sales_qty,month_sales_rate_rial,month_sales_amount_mrial,month,year
ارفع,آهن و فولاد ارفع,steel,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۴۴:۴۲,976689,True,https://excel.codal.ir/service/Excel/GetAll/JKwxafLuNtusmRlMAEFPdA%3d%3d/0,domestic,شمش فولادی,تن,85165.0,73484.0,138297561.0,10162658.0,1401-08,1401
ارفع,آهن و فولاد ارفع,steel,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۴۴:۴۲,976689,True,https://excel.codal.ir/service/Excel/GetAll/JKwxafLuNtusmRlMAEFPdA%3d%3d/0,export,شمش فولادی :تن,تن,,44995.0,143511746.0,6457311.0,1401-08,1401
ارفع,آهن و فولاد ارفع,steel,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۵۰:۰۹,976688,True,https://excel.codal.ir/service/Excel/GetAll/0GdOOObOOOQenOOObOOOH51hp9M4WPUWaQ%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,64007.0,0.0,,0.0,1401-09,1401
ارفع,آهن و فولاد ارفع,steel,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۵۰:۰۹,976688,True,https://excel.codal.ir/service/Excel/GetAll/0GdOOObOOOQenOOObOOOH51hp9M4WPUWaQ%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1401-09,1401
ارفع,آهن و فولاد ارفع,steel,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۵۰:۰۹,976688,True,https://excel.codal.ir/service/Excel/GetAll/0GdOOObOOOQenOOObOOOH51hp9M4WPUWaQ%3d%3d/0,domestic,شمش فولادی,تن,75502.0,44184.0,141250543.0,6241014.0,1401-09,1401
ارفع,آهن و فولاد ارفع,steel,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۱۰ ۱۴:۵۰:۰۹,976688,True,https://excel.codal.ir/service/Excel/GetAll/0GdOOObOOOQenOOObOOOH51hp9M4WPUWaQ%3d%3d/0,export,شمش فولادی :تن,تن,0.0,49963.0,150896964.0,7539265.0,1401-09,1401
ارفع,آهن و فولاد ارفع,steel,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۲۵:۱۰,987322,False,https://excel.codal.ir/service/Excel/GetAll/zdrxVUZj5UrGJFwQQB8fNw%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,25264.0,0.0,,0.0,1401-10,1401
ارفع,آهن و فولاد ارفع,steel,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۲۵:۱۰,987322,False,https://excel.codal.ir/service/Excel/GetAll/zdrxVUZj5UrGJFwQQB8fNw%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1401-10,1401
ارفع,آهن و فولاد ارفع,steel,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۲۵:۱۰,987322,False,https://excel.codal.ir/service/Excel/GetAll/zdrxVUZj5UrGJFwQQB8fNw%3d%3d/0,domestic,شمش فولادی,تن,52102.0,46825.0,145709450.0,6822845.0,1401-10,1401
ارفع,آهن و فولاد ارفع,steel,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۲۵:۱۰,987322,False,https://excel.codal.ir/service/Excel/GetAll/zdrxVUZj5UrGJFwQQB8fNw%3d%3d/0,export,شمش فولادی :تن,تن,0.0,0.0,0.0,0.0,1401-10,1401
ارفع,آهن و فولاد ارفع,steel,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۲ ۱۹:۴۶:۲۳,995523,False,https://excel.codal.ir/service/Excel/GetAll/PSv4QWz5610tqJl48EbVBQ%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,27088.0,0.0,,0.0,1401-11,1401
ارفع,آهن و فولاد ارفع,steel,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۲ ۱۹:۴۶:۲۳,995523,False,https://excel.codal.ir/service/Excel/GetAll/PSv4QWz5610tqJl48EbVBQ%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,,0.0,0.0,1401-11,1401
ارفع,آهن و فولاد ارفع,steel,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۲ ۱۹:۴۶:۲۳,995523,False,https://excel.codal.ir/service/Excel/GetAll/PSv4QWz5610tqJl48EbVBQ%3d%3d/0,domestic,شمش فولادی,تن,22243.0,44577.0,163840232.0,7303506.0,1401-11,1401
ارفع,آهن و فولاد ارفع,steel,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۲ ۱۹:۴۶:۲۳,995523,False,https://excel.codal.ir/service/Excel/GetAll/PSv4QWz5610tqJl48EbVBQ%3d%3d/0,export,شمش فولادی :تن,تن,0.0,0.0,0.0,0.0,1401-11,1401
ارفع,آهن و فولاد ارفع,steel,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۱/۰۶ ۱۷:۴۴:۱۷,1006847,False,https://excel.codal.ir/service/Excel/GetAll/vvoJ14ibnOOOObOOOhOvbTVBZfKw%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,93827.0,0.0,,0.0,1401-12,1401
ارفع,آهن و فولاد ارفع,steel,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۱/۰۶ ۱۷:۴۴:۱۷,1006847,False,https://excel.codal.ir/service/Excel/GetAll/vvoJ14ibnOOOObOOOhOvbTVBZfKw%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1401-12,1401
ارفع,آهن و فولاد ارفع,steel,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۱/۰۶ ۱۷:۴۴:۱۷,1006847,False,https://excel.codal.ir/service/Excel/GetAll/vvoJ14ibnOOOObOOOhOvbTVBZfKw%3d%3d/0,domestic,شمش فولادی,تن,77316.0,33557.0,205616503.0,6899873.0,1401-12,1401
ارفع,آهن و فولاد ارفع,steel,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۱/۰۶ ۱۷:۴۴:۱۷,1006847,False,https://excel.codal.ir/service/Excel/GetAll/vvoJ14ibnOOOObOOOhOvbTVBZfKw%3d%3d/0,export,شمش فولادی :تن,تن,0.0,45009.0,236853763.0,10660551.0,1401-12,1401
ارفع,آهن و فولاد ارفع,steel,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۲:۴۲:۳۰,1018306,False,https://excel.codal.ir/service/Excel/GetAll/Kn6cUhmOOObOOOUhno9eZV7LyBGw%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,105888.0,0.0,,0.0,1402-01,1402
ارفع,آهن و فولاد ارفع,steel,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۲:۴۲:۳۰,1018306,False,https://excel.codal.ir/service/Excel/GetAll/Kn6cUhmOOObOOOUhno9eZV7LyBGw%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,0.0,0.0,0.0,1402-01,1402
ارفع,آهن و فولاد ارفع,steel,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۲:۴۲:۳۰,1018306,False,https://excel.codal.ir/service/Excel/GetAll/Kn6cUhmOOObOOOUhno9eZV7LyBGw%3d%3d/0,domestic,شمش فولادی,تن,87361.0,41607.0,191253130.0,7957469.0,1402-01,1402
ارفع,آهن و فولاد ارفع,steel,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۲:۴۲:۳۰,1018306,False,https://excel.codal.ir/service/Excel/GetAll/Kn6cUhmOOObOOOUhno9eZV7LyBGw%3d%3d/0,export,شمش فولادی :تن,تن,,0.0,0.0,0.0,1402-01,1402
ارفع,آهن و فولاد ارفع,steel,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۲ ۲۰:۰۷:۰۷,1030104,False,https://excel.codal.ir/service/Excel/GetAll/kpx0l8Z1nRwy3VI4iSgHAA%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,106946.0,0.0,,0.0,1402-02,1402
ارفع,آهن و فولاد ارفع,steel,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۲ ۲۰:۰۷:۰۷,1030104,False,https://excel.codal.ir/service/Excel/GetAll/kpx0l8Z1nRwy3VI4iSgHAA%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1402-02,1402
ارفع,آهن و فولاد ارفع,steel,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۲ ۲۰:۰۷:۰۷,1030104,False,https://excel.codal.ir/service/Excel/GetAll/kpx0l8Z1nRwy3VI4iSgHAA%3d%3d/0,domestic,شمش فولادی,تن,82067.0,37723.0,205684649.0,7759042.0,1402-02,1402
ارفع,آهن و فولاد ارفع,steel,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۲ ۲۰:۰۷:۰۷,1030104,False,https://excel.codal.ir/service/Excel/GetAll/kpx0l8Z1nRwy3VI4iSgHAA%3d%3d/0,export,شمش فولادی :تن,تن,,69874.0,229918854.0,16065350.0,1402-02,1402
ارفع,آهن و فولاد ارفع,steel,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱,۱۴۰۲/۰۴/۰۵ ۱۸:۰۳:۵۴,1045546,False,https://excel.codal.ir/service/Excel/GetAll/Ie2GsPxZQQQaQQQMzahSBvBL7v4w%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,105129.0,0.0,,0.0,1402-03,1402
ارفع,آهن و فولاد ارفع,steel,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱,۱۴۰۲/۰۴/۰۵ ۱۸:۰۳:۵۴,1045546,False,https://excel.codal.ir/service/Excel/GetAll/Ie2GsPxZQQQaQQQMzahSBvBL7v4w%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1402-03,1402
ارفع,آهن و فولاد ارفع,steel,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱,۱۴۰۲/۰۴/۰۵ ۱۸:۰۳:۵۴,1045546,False,https://excel.codal.ir/service/Excel/GetAll/Ie2GsPxZQQQaQQQMzahSBvBL7v4w%3d%3d/0,domestic,شمش فولادی,تن,83191.0,40653.0,205384867.0,8349511.0,1402-03,1402
ارفع,آهن و فولاد ارفع,steel,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱,۱۴۰۲/۰۴/۰۵ ۱۸:۰۳:۵۴,1045546,False,https://excel.codal.ir/service/Excel/GetAll/Ie2GsPxZQQQaQQQMzahSBvBL7v4w%3d%3d/0,export,شمش فولادی,تن,0.0,44995.0,244995866.0,11023589.0,1402-03,1402
ارفع,آهن و فولاد ارفع,steel,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۴:۵۴:۳۶,1064207,False,https://excel.codal.ir/service/Excel/GetAll/8Uemp0eCXHG2GX9ULDkZ5A%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,107280.0,0.0,,0.0,1402-04,1402
ارفع,آهن و فولاد ارفع,steel,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۴:۵۴:۳۶,1064207,False,https://excel.codal.ir/service/Excel/GetAll/8Uemp0eCXHG2GX9ULDkZ5A%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1402-04,1402
ارفع,آهن و فولاد ارفع,steel,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۴:۵۴:۳۶,1064207,False,https://excel.codal.ir/service/Excel/GetAll/8Uemp0eCXHG2GX9ULDkZ5A%3d%3d/0,domestic,شمش فولادی,تن,59041.0,32892.0,210828712.0,6934578.0,1402-04,1402
ارفع,آهن و فولاد ارفع,steel,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۴:۵۴:۳۶,1064207,False,https://excel.codal.ir/service/Excel/GetAll/8Uemp0eCXHG2GX9ULDkZ5A%3d%3d/0,export,شمش فولادی,تن,0.0,29996.0,236248500.0,7086510.0,1402-04,1402
ارفع,آهن و فولاد ارفع,steel,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۶:۴۰:۳۵,1074713,False,https://excel.codal.ir/service/Excel/GetAll/JynOOObOOOkvtDFp3Y5v6vX8PQQQaQQQCg%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,100428.0,0.0,,0.0,1402-05,1402
ارفع,آهن و فولاد ارفع,steel,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۶:۴۰:۳۵,1074713,False,https://excel.codal.ir/service/Excel/GetAll/JynOOObOOOkvtDFp3Y5v6vX8PQQQaQQQCg%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1402-05,1402
ارفع,آهن و فولاد ارفع,steel,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۶:۴۰:۳۵,1074713,False,https://excel.codal.ir/service/Excel/GetAll/JynOOObOOOkvtDFp3Y5v6vX8PQQQaQQQCg%3d%3d/0,domestic,شمش فولادی,تن,25226.0,21332.0,209715029.0,4473641.0,1402-05,1402
ارفع,آهن و فولاد ارفع,steel,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۶:۴۰:۳۵,1074713,False,https://excel.codal.ir/service/Excel/GetAll/JynOOObOOOkvtDFp3Y5v6vX8PQQQaQQQCg%3d%3d/0,export,شمش فولادی,تن,0.0,14825.0,252638111.0,3745360.0,1402-05,1402
ارفع,آهن و فولاد ارفع,steel,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱,۱۴۰۲/۰۷/۰۸ ۱۳:۱۳:۵۱,1087458,False,https://excel.codal.ir/service/Excel/GetAll/8MJxV1uWuzWhqiOT04wnLA%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,107720.0,0.0,,0.0,1402-06,1402
ارفع,آهن و فولاد ارفع,steel,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱,۱۴۰۲/۰۷/۰۸ ۱۳:۱۳:۵۱,1087458,False,https://excel.codal.ir/service/Excel/GetAll/8MJxV1uWuzWhqiOT04wnLA%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1402-06,1402
ارفع,آهن و فولاد ارفع,steel,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱,۱۴۰۲/۰۷/۰۸ ۱۳:۱۳:۵۱,1087458,False,https://excel.codal.ir/service/Excel/GetAll/8MJxV1uWuzWhqiOT04wnLA%3d%3d/0,domestic,شمش فولادی,تن,63544.0,23506.0,227252191.0,5341790.0,1402-06,1402
ارفع,آهن و فولاد ارفع,steel,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱,۱۴۰۲/۰۷/۰۸ ۱۳:۱۳:۵۱,1087458,False,https://excel.codal.ir/service/Excel/GetAll/8MJxV1uWuzWhqiOT04wnLA%3d%3d/0,export,شمش فولادی,تن,,45494.0,244987559.0,11145464.0,1402-06,1402
ارفع,آهن و فولاد ارفع,steel,1402/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۷/۳۰,۱۴۰۲/۰۸/۰۶ ۱۳:۳۶:۳۴,1097150,False,https://excel.codal.ir/service/Excel/GetAll/7VQgvVbNOZvbukLCGDGZNQ%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,98505.0,0.0,,0.0,1402-07,1402
ارفع,آهن و فولاد ارفع,steel,1402/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۷/۳۰,۱۴۰۲/۰۸/۰۶ ۱۳:۳۶:۳۴,1097150,False,https://excel.codal.ir/service/Excel/GetAll/7VQgvVbNOZvbukLCGDGZNQ%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1402-07,1402
ارفع,آهن و فولاد ارفع,steel,1402/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۷/۳۰,۱۴۰۲/۰۸/۰۶ ۱۳:۳۶:۳۴,1097150,False,https://excel.codal.ir/service/Excel/GetAll/7VQgvVbNOZvbukLCGDGZNQ%3d%3d/0,domestic,شمش فولادی,تن,90861.0,38123.0,219109461.0,8353110.0,1402-07,1402
ارفع,آهن و فولاد ارفع,steel,1402/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۷/۳۰,۱۴۰۲/۰۸/۰۶ ۱۳:۳۶:۳۴,1097150,False,https://excel.codal.ir/service/Excel/GetAll/7VQgvVbNOZvbukLCGDGZNQ%3d%3d/0,export,شمش فولادی,تن,0.0,0.0,0.0,0.0,1402-07,1402
ارفع,آهن و فولاد ارفع,steel,1402/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۸/۳۰,۱۴۰۲/۰۹/۰۵ ۱۵:۲۸:۰۲,1112233,False,https://excel.codal.ir/service/Excel/GetAll/v7fRLseQ4eu8JkcUaRXDTw%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,109081.0,0.0,,0.0,1402-08,1402
ارفع,آهن و فولاد ارفع,steel,1402/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۸/۳۰,۱۴۰۲/۰۹/۰۵ ۱۵:۲۸:۰۲,1112233,False,https://excel.codal.ir/service/Excel/GetAll/v7fRLseQ4eu8JkcUaRXDTw%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,0.0,0.0,0.0,0.0,1402-08,1402
ارفع,آهن و فولاد ارفع,steel,1402/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۸/۳۰,۱۴۰۲/۰۹/۰۵ ۱۵:۲۸:۰۲,1112233,False,https://excel.codal.ir/service/Excel/GetAll/v7fRLseQ4eu8JkcUaRXDTw%3d%3d/0,domestic,شمش فولادی,تن,81571.0,49055.0,207079645.0,10158292.0,1402-08,1402
ارفع,آهن و فولاد ارفع,steel,1402/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۸/۳۰,۱۴۰۲/۰۹/۰۵ ۱۵:۲۸:۰۲,1112233,False,https://excel.codal.ir/service/Excel/GetAll/v7fRLseQ4eu8JkcUaRXDTw%3d%3d/0,export,شمش فولادی,تن,0.0,0.0,0.0,0.0,1402-08,1402
ارفع,آهن و فولاد ارفع,steel,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۸ ۱۳:۲۹:۱۲,1158197,False,https://excel.codal.ir/service/Excel/GetAll/7xi0anbWXsE60tzalAe4OOObOOOg%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,22760.0,,,0.0,1402-11,1402
ارفع,آهن و فولاد ارفع,steel,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۸ ۱۳:۲۹:۱۲,1158197,False,https://excel.codal.ir/service/Excel/GetAll/7xi0anbWXsE60tzalAe4OOObOOOg%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1402-11,1402
ارفع,آهن و فولاد ارفع,steel,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۸ ۱۳:۲۹:۱۲,1158197,False,https://excel.codal.ir/service/Excel/GetAll/7xi0anbWXsE60tzalAe4OOObOOOg%3d%3d/0,domestic,شمش فولادی,تن,59832.0,48976.0,217085777.0,10631993.0,1402-11,1402
ارفع,آهن و فولاد ارفع,steel,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۸ ۱۳:۲۹:۱۲,1158197,False,https://excel.codal.ir/service/Excel/GetAll/7xi0anbWXsE60tzalAe4OOObOOOg%3d%3d/0,export,شمش فولادی,تن,,34788.0,197941819.0,6886000.0,1402-11,1402
ارفع,آهن و فولاد ارفع,steel,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹,۱۴۰۳/۰۱/۰۷ ۱۲:۳۸:۵۱,1172202,False,https://excel.codal.ir/service/Excel/GetAll/7eAIYU2P8F9IvJND1WH67w%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,53510.0,,,0.0,1402-12,1402
ارفع,آهن و فولاد ارفع,steel,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹,۱۴۰۳/۰۱/۰۷ ۱۲:۳۸:۵۱,1172202,False,https://excel.codal.ir/service/Excel/GetAll/7eAIYU2P8F9IvJND1WH67w%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1402-12,1402
ارفع,آهن و فولاد ارفع,steel,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹,۱۴۰۳/۰۱/۰۷ ۱۲:۳۸:۵۱,1172202,False,https://excel.codal.ir/service/Excel/GetAll/7eAIYU2P8F9IvJND1WH67w%3d%3d/0,domestic,شمش فولادی,تن,60949.0,52942.0,222363662.0,11772377.0,1402-12,1402
ارفع,آهن و فولاد ارفع,steel,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹,۱۴۰۳/۰۱/۰۷ ۱۲:۳۸:۵۱,1172202,False,https://excel.codal.ir/service/Excel/GetAll/7eAIYU2P8F9IvJND1WH67w%3d%3d/0,export,شمش فولادی,تن,,,0.0,0.0,1402-12,1402
ارفع,آهن و فولاد ارفع,steel,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۳ ۱۵:۱۷:۰۴,1180304,False,https://excel.codal.ir/service/Excel/GetAll/CeJZYRRvGSKb1DvND0g47A%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,107539.0,,,0.0,1403-01,1403
ارفع,آهن و فولاد ارفع,steel,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۳ ۱۵:۱۷:۰۴,1180304,False,https://excel.codal.ir/service/Excel/GetAll/CeJZYRRvGSKb1DvND0g47A%3d%3d/0,export,آهن اسفنجی ( DRI ),تن,,,0.0,0.0,1403-01,1403
ارفع,آهن و فولاد ارفع,steel,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۳ ۱۵:۱۷:۰۴,1180304,False,https://excel.codal.ir/service/Excel/GetAll/CeJZYRRvGSKb1DvND0g47A%3d%3d/0,domestic,شمش فولادی,تن,92244.0,70133.0,230619808.0,16174059.0,1403-01,1403
ارفع,آهن و فولاد ارفع,steel,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۳ ۱۵:۱۷:۰۴,1180304,False,https://excel.codal.ir/service/Excel/GetAll/CeJZYRRvGSKb1DvND0g47A%3d%3d/0,export,شمش فولادی,تن,,,0.0,0.0,1403-01,1403
ارفع,آهن و فولاد ارفع,steel,1403/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۲/۳۱,۱۴۰۳/۰۳/۰۷ ۱۳:۰۰:۱۴,1196205,False,https://excel.codal.ir/service/Excel/GetAll/SedE3IWajXydMlwCOKv3ew%3d%3d/0,domestic,آهن اسفنجی ( DRI ),تن,110011.0,,,0.0,1403-02,1403
