date,usd_irr,date_jalali
2025-09-28,1105200.0,1404/07/06
2025-09-29,1120400.0,1404/07/07
2025-09-30,1141300.0,1404/07/08
2025-10-01,1154400.0,1404/07/09
2025-10-02,1178600.0,1404/07/10
2025-10-04,1153800.0,1404/07/12
2025-10-05,1138700.0,1404/07/13
2025-10-06,1111600.0,1404/07/14
2025-10-07,1139700.0,1404/07/15
2025-10-08,1156900.0,1404/07/16
2025-10-09,1132850.0,1404/07/17
2025-10-11,1127000.0,1404/07/19
2025-10-12,1121400.0,1404/07/20
2025-10-13,1112000.0,1404/07/21
2025-10-14,1088900.0,1404/07/22
2025-10-15,1095800.0,1404/07/23
2025-10-16,1102500.0,1404/07/24
2025-10-18,1065000.0,1404/07/26
2025-10-19,1083400.0,1404/07/27
2025-10-20,1064100.0,1404/07/28
2025-10-21,1088900.0,1404/07/29
2025-10-22,1075600.0,1404/07/30
2025-10-23,1084800.0,1404/08/01
2025-10-25,1070200.0,1404/08/03
2025-10-26,1078400.0,1404/08/04
2025-10-27,1079800.0,1404/08/05
2025-10-28,1069300.0,1404/08/06
2025-10-29,1069100.0,1404/08/07
2025-10-30,1073000.0,1404/08/08
2025-11-01,1088700.0,1404/08/10
2025-11-02,1083200.0,1404/08/11
2025-11-03,1079700.0,1404/08/12
2025-11-04,1082150.0,1404/08/13
2025-11-05,1078600.0,1404/08/14
2025-11-06,1078400.0,1404/08/15
2025-11-08,1078050.0,1404/08/17
2025-11-09,1078600.0,1404/08/18
2025-11-10,1076700.0,1404/08/19
2025-11-11,1098400.0,1404/08/20
2025-11-12,1126100.0,1404/08/21
2025-11-13,1125300.0,1404/08/22
2025-11-15,1128300.0,1404/08/24
2025-11-16,1121900.0,1404/08/25
2025-11-17,1124950.0,1404/08/26
2025-11-18,1125500.0,1404/08/27
2025-11-19,1133600.0,1404/08/28
2025-11-20,1135200.0,1404/08/29
2025-11-22,1129100.0,1404/09/01
2025-11-23,1137600.0,1404/09/02
2025-11-25,1134600.0,1404/09/04
2025-11-26,1136400.0,1404/09/05
2025-11-27,1141700.0,1404/09/06
2025-11-29,1158600.0,1404/09/08
2025-11-30,1173800.0,1404/09/09
2025-12-01,1189750.0,1404/09/10
2025-12-02,1186950.0,1404/09/11
2025-12-03,1204550.0,1404/09/12
2025-12-04,1197050.0,1404/09/13
2025-12-06,1219950.0,1404/09/15
2025-12-07,1240050.0,1404/09/16
2025-12-08,1262800.0,1404/09/17
2025-12-09,1248700.0,1404/09/18
2025-12-10,1249300.0,1404/09/19
2025-12-11,1257500.0,1404/09/20
2025-12-13,1289900.0,1404/09/22
2025-12-14,1296900.0,1404/09/23
2025-12-15,1303600.0,1404/09/24
2025-12-16,1298700.0,1404/09/25
2025-12-17,1320700.0,1404/09/26
2025-12-18,1316300.0,1404/09/27
2025-12-20,1322000.0,1404/09/29
2025-12-21,1312250.0,1404/09/30
2025-12-22,1329500.0,1404/10/01
2025-12-23,1347500.0,1404/10/02
2025-12-24,1353900.0,1404/10/03
2025-12-25,1343900.0,1404/10/04
2025-12-27,1388300.0,1404/10/06
2025-12-28,1419100.0,1404/10/07
2025-12-29,1377200.0,1404/10/08
2025-12-30,1395700.0,1404/10/09
2025-12-31,1355650.0,1404/10/10
2026-01-01,1356800.0,1404/10/11
2026-01-04,1379400.0,1404/10/14
2026-01-05,1437600.0,1404/10/15
2026-01-06,1470150.0,1404/10/16
2026-01-07,1475200.0,1404/10/17
2026-01-08,1460400.0,1404/10/18
2026-01-10,1455000.0,1404/10/20
2026-01-11,1455400.0,1404/10/21
2026-01-12,1455100.0,1404/10/22
2026-01-13,1455400.0,1404/10/23
2026-01-14,1455100.0,1404/10/24
2026-01-15,1455100.0,1404/10/25
2026-01-17,1455100.0,1404/10/27
2026-01-18,1455300.0,1404/10/28
2026-01-19,1455000.0,1404/10/29
2026-01-20,1455400.0,1404/10/30
2026-01-21,1455250.0,1404/11/01
2026-01-22,1403000.0,1404/11/02
2026-01-24,1410000.0,1404/11/04
2026-01-25,1421740.0,1404/11/05
2026-01-26,1464650.0,1404/11/06
2026-01-27,1517600.0,1404/11/07
2026-01-28,1595600.0,1404/11/08
2026-01-29,1584400.0,1404/11/09
2026-01-31,1629600.0,1404/11/11
2026-02-01,1589550.0,1404/11/12
2026-02-02,1544400.0,1404/11/13
2026-02-03,1568500.0,1404/11/14
2026-02-05,1622400.0,1404/11/16
2026-02-07,1564700.0,1404/11/18
2026-02-08,1589500.0,1404/11/19
2026-02-09,1612300.0,1404/11/20
2026-02-10,1632400.0,1404/11/21
2026-02-12,1625500.0,1404/11/23
2026-02-14,1583900.0,1404/11/25
2026-02-15,1597300.0,1404/11/26
2026-02-16,1599600.0,1404/11/27
2026-02-17,1608600.0,1404/11/28
2026-02-18,1623350.0,1404/11/29
2026-02-19,1636400.0,1404/11/30
2026-02-21,1645700.0,1404/12/02
2026-02-22,1632650.0,1404/12/03
2026-02-23,1634700.0,1404/12/04
2026-02-24,1639450.0,1404/12/05
2026-02-25,1651300.0,1404/12/06
2026-02-26,1653700.0,1404/12/07
2026-02-28,1663600.0,1404/12/09
2026-03-01,1663700.0,1404/12/10
2026-03-02,1663400.0,1404/12/11
2026-03-03,1663550.0,1404/12/12
2026-03-04,1663700.0,1404/12/13
2026-03-05,1663300.0,1404/12/14
2026-03-07,1663700.0,1404/12/16
2026-03-08,1663500.0,1404/12/17
2026-03-09,1663500.0,1404/12/18
2026-03-10,1663700.0,1404/12/19
2026-03-11,1663500.0,1404/12/20
2026-03-12,1663600.0,1404/12/21
2026-03-14,1663600.0,1404/12/23
2026-03-15,1470000.0,1404/12/24
2026-03-16,1437000.0,1404/12/25
2026-03-17,1451200.0,1404/12/26
2026-03-18,1563900.0,1404/12/27
2026-03-19,1592800.0,1404/12/28
2026-03-23,1587800.0,1405/01/03
2026-03-24,1577700.0,1405/01/04
2026-03-25,1577300.0,1405/01/05
2026-03-26,1585800.0,1405/01/06
2026-03-28,1585800.0,1405/01/08
2026-03-29,1585600.0,1405/01/09
2026-03-30,1585500.0,1405/01/10
2026-03-31,1585750.0,1405/01/11
2026-04-01,1585700.0,1405/01/12
2026-04-02,1585600.0,1405/01/13
2026-04-04,1585700.0,1405/01/15
2026-04-05,1570000.0,1405/01/16
2026-04-07,1605000.0,1405/01/18
2026-04-08,1543400.0,1405/01/19
2026-04-09,1564900.0,1405/01/20
2026-04-11,1536100.0,1405/01/22
2026-04-12,1565700.0,1405/01/23
2026-04-13,1591100.0,1405/01/24
2026-04-14,1591100.0,1405/01/25
2026-04-15,1524800.0,1405/01/26
2026-04-16,1521200.0,1405/01/27
2026-04-18,1476800.0,1405/01/29
2026-04-19,1490200.0,1405/01/30
2026-04-20,1511900.0,1405/01/31
2026-04-21,1525200.0,1405/02/01
2026-04-22,1552200.0,1405/02/02
2026-04-23,1549900.0,1405/02/03
2026-04-25,1560000.0,1405/02/05
2026-04-26,1564950.0,1405/02/06
2026-04-27,1588900.0,1405/02/07
2026-04-28,1658900.0,1405/02/08
2026-04-29,1753900.0,1405/02/09
2026-04-30,1779100.0,1405/02/10
2026-05-02,1824100.0,1405/02/12
2026-05-03,1864100.0,1405/02/13
2026-05-04,1795000.0,1405/02/14
2026-05-05,1813800.0,1405/02/15
2026-05-06,1763800.0,1405/02/16
2026-05-07,1754200.0,1405/02/17
2026-05-09,1778900.0,1405/02/19
2026-05-10,1758800.0,1405/02/20
2026-05-11,1819050.0,1405/02/21
2026-05-12,1804000.0,1405/02/22
2026-05-13,1788950.0,1405/02/23
2026-05-14,1798900.0,1405/02/24
2026-05-16,1794000.0,1405/02/26
2026-05-17,1813900.0,1405/02/27
2026-05-18,1799200.0,1405/02/28
2026-05-19,1784000.0,1405/02/29
2026-05-20,1799100.0,1405/02/30
2026-05-21,1790800.0,1405/02/31
2026-05-23,1774200.0,1405/03/02
2026-05-24,1699100.0,1405/03/03
2026-05-25,1739100.0,1405/03/04
2026-05-26,1724000.0,1405/03/05
2026-05-28,1745000.0,1405/03/07
2026-05-30,1704900.0,1405/03/09
2026-05-31,1704850.0,1405/03/10
2026-06-01,1761800.0,1405/03/11
2026-06-02,1745200.0,1405/03/12
2026-06-03,1744200.0,1405/03/13
2026-06-06,1749900.0,1405/03/16
2026-06-07,1780100.0,1405/03/17
2026-06-08,1774000.0,1405/03/18
2026-06-09,1753000.0,1405/03/19
2026-06-10,1785100.0,1405/03/20
2026-06-11,1801800.0,1405/03/21
2026-06-13,1720100.0,1405/03/23
2026-06-14,1712050.0,1405/03/24
2026-06-15,1615100.0,1405/03/25
2026-06-16,1550000.0,1405/03/26
2026-06-17,1595000.0,1405/03/27
2026-06-18,1565000.0,1405/03/28
2026-06-20,1608000.0,1405/03/30
2026-06-21,1596000.0,1405/03/31
2026-06-22,1580000.0,1405/04/01
2026-06-23,1615000.0,1405/04/02
2026-06-27,1668150.0,1405/04/06
2026-06-28,1726900.0,1405/04/07
2026-06-29,1709000.0,1405/04/08
2026-06-30,1725000.0,1405/04/09
2026-07-01,1743000.0,1405/04/10
2026-07-02,1753950.0,1405/04/11
2026-07-05,1756000.0,1405/04/14
2026-07-06,1757000.0,1405/04/15
2026-07-07,1766850.0,1405/04/16
2026-07-08,1801950.0,1405/04/17
2026-07-09,1816200.0,1405/04/18
2026-07-11,1782000.0,1405/04/20
2026-07-12,1796000.0,1405/04/21
2026-07-13,1809850.0,1405/04/22
2026-07-14,1841100.0,1405/04/23
2026-07-15,1882000.0,1405/04/24
2026-07-16,1886000.0,1405/04/25
2026-07-18,1945000.0,1405/04/27
2026-07-19,1930000.0,1405/04/28
2026-07-20,1877000.0,1405/04/29
2026-07-21,1903000.0,1405/04/30
